,assists,faceoffWinPctg,gameDate,gameId,gameWinningGoals,gamesPlayed,goals,opponentTeamAbbrev,otGoals,penaltyMinutes,playerBirthCity,playerBirthCountry,playerBirthDate,playerBirthStateProvince,playerDraftOverallPickNo,playerDraftRoundNo,playerDraftYear,playerFirstName,playerHeight,playerId,playerInHockeyHof,playerIsActive,playerLastName,playerName,playerNationality,playerPositionCode,playerShootsCatches,playerWeight,plusMinus,points,ppGoals,ppPoints,shGoals,shPoints,shiftsPerGame,shootingPctg,shots,teamAbbrev,timeOnIcePerGame
1272,2,0.4285,2017-11-29T00:00:00Z,2017020370,0,1,0,PHI,0,0,Guelph,CAN,1989-03-28,ON,9,1,2007,Logan,73,8474053,0,1,Couture,Logan Couture,CAN,C,L,205,1,2,0,1,0,0,27.0,0.0,2,SJS,1151.0
1273,2,0.3333,2017-10-17T23:00:00Z,2017020090,0,1,0,VGK,0,2,North Chelmsford,USA,1996-10-28,MA,2,1,2015,Jack,74,8478403,0,1,Eichel,Jack Eichel,USA,C,R,206,-1,2,0,1,0,0,32.0,0.0,4,BUF,1423.0
1274,2,0.0,2017-12-20T00:00:00Z,2017020520,0,1,0,MIN,0,0,Winnipeg,CAN,1992-05-13,MB,178,6,2010,Mark,75,8475913,0,1,Stone,Mark Stone,CAN,R,R,206,-1,2,0,2,0,0,25.0,0.0,0,OTT,1380.0
1275,2,0.5,2017-10-24T23:30:00Z,2017020130,0,1,0,FLA,0,0,Ste-Agathe,CAN,1995-03-28,QC,3,1,2013,Jonathan,72,8477494,0,1,Drouin,Jonathan Drouin,CAN,C,L,203,1,2,0,2,0,0,23.0,0.0,3,MTL,1063.0
1276,2,0.0,2017-10-21T23:00:00Z,2017020113,0,1,0,OTT,0,0,Bolton,USA,1981-03-24,CT,13,1,2000,Ron,75,8468493,0,1,Hainsey,Ron Hainsey,USA,D,L,205,0,2,0,0,0,0,29.0,0.0,2,TOR,1317.0
1277,2,0.0,2017-11-21T00:30:00Z,2017020315,0,1,0,SJS,0,0,Brantford,CAN,1994-04-11,ON,55,2,2014,Brandon,72,8477986,0,1,Montour,Brandon Montour,CAN,D,R,192,2,2,0,0,0,0,22.0,0.0,1,ANA,1154.0
1278,2,0.0,2017-10-26T23:30:00Z,2017020143,0,1,0,PHI,0,2,Landsbro,SWE,1990-05-31,,15,1,2008,Erik,72,8474578,0,1,Karlsson,Erik Karlsson,SWE,D,R,191,1,2,0,0,0,1,23.0,0.0,2,OTT,1450.0
1279,2,0.0,2017-11-24T21:00:00Z,2017020335,0,1,0,PHI,0,0,Toronto,CAN,1996-01-22,ON,28,1,2014,Joshua,72,8477959,0,1,Ho-Sang,Joshua Ho-Sang,CAN,R,R,173,0,2,0,1,0,0,19.0,0.0,0,NYI,862.0
1280,2,0.8,2017-12-01T00:00:00Z,2017020386,0,1,0,ARI,0,0,Holland Landing,CAN,1996-06-20,ON,4,1,2014,Sam,73,8477935,0,1,Bennett,Sam Bennett,CAN,C,L,200,2,2,0,0,0,0,18.0,0.0,2,CGY,913.0
1281,2,0.0,2017-11-02T23:00:00Z,2017020196,0,1,0,BUF,0,0,Dorval,CAN,1988-06-09,QC,186,7,2008,Jason,73,8474218,0,1,Demers,Jason Demers,CAN,D,R,195,1,2,0,0,0,0,28.0,0.0,3,ARI,1454.0
1282,2,0.5384,2017-11-23T00:00:00Z,2017020320,0,1,0,DET,0,0,Mississauga,CAN,1993-07-11,ON,5,1,2011,Ryan,73,8476458,0,1,Strome,Ryan Strome,CAN,C,R,194,2,2,0,0,0,0,19.0,0.0,0,EDM,843.0
1283,2,0.6666,2017-12-23T18:00:00Z,2017020543,0,1,0,DET,0,0,Minneapolis,USA,1984-05-01,MN,62,2,2003,David,75,8470655,0,1,Backes,David Backes,USA,R,R,221,1,2,0,1,0,0,21.0,0.0,0,BOS,1147.0
1284,2,0.0,2017-11-15T00:30:00Z,2017020269,0,1,0,DAL,0,0,Boston,USA,1986-09-09,MA,105,4,2005,Keith,73,8471735,0,1,Yandle,Keith Yandle,USA,D,L,196,-1,2,0,1,0,0,35.0,0.0,1,FLA,1667.0
1285,2,0.3333,2017-11-12T23:00:00Z,2017020262,0,1,0,NJD,0,0,Madison,USA,1996-02-23,WI,20,1,2014,Nick,72,8477951,0,1,Schmaltz,Nick Schmaltz,USA,C,R,177,1,2,0,1,0,0,28.0,0.0,2,CHI,1339.0
1286,2,0.0,2017-11-29T00:00:00Z,2017020368,0,1,0,VAN,0,0,Toronto,CAN,1994-08-16,ON,65,3,2012,Adam,75,8476917,0,1,Pelech,Adam Pelech,CAN,D,L,217,2,2,0,0,0,1,24.0,0.0,3,NYI,1282.0
1287,2,0.5,2017-11-11T00:00:00Z,2017020243,0,1,0,BOS,0,0,Markham,CAN,1997-05-05,ON,4,1,2015,Mitchell,72,8478483,0,1,Marner,Mitchell Marner,CAN,C,R,175,2,2,0,0,0,0,20.0,0.0,1,TOR,1048.0
1288,2,0.6666,2017-10-04T22:00:00Z,2017020001,0,1,0,WPG,0,0,Regina,CAN,1986-03-19,SK,,,,Tyler,73,8475098,0,1,Bozak,Tyler Bozak,CAN,C,R,199,1,2,0,1,0,0,17.0,0.0,0,TOR,697.0
1289,2,0.0,2017-12-30T00:30:00Z,2017020577,0,1,0,CBJ,0,2,Edmonton,CAN,1985-04-10,AB,9,1,2003,Dion,75,8470602,0,1,Phaneuf,Dion Phaneuf,CAN,D,L,219,4,2,0,0,0,0,30.0,0.0,0,OTT,1362.0
1290,2,0.0,2017-11-18T18:00:00Z,2017020292,0,1,0,CGY,0,2,Kladno,CZE,1989-08-15,,7,1,2007,Jakub,74,8474161,0,1,Voracek,Jakub Voracek,CZE,R,L,214,-1,2,0,1,0,0,23.0,0.0,5,PHI,1145.0
1291,2,0.0,2017-10-11T23:00:00Z,2017020049,0,1,0,NYI,0,0,Hinsdale,USA,1991-10-07,IL,160,6,2011,Josh,75,8476312,0,1,Manson,Josh Manson,CAN,D,R,213,3,2,0,0,0,0,24.0,0.0,2,ANA,1351.0
1292,2,1.0,2017-10-23T23:00:00Z,2017020123,0,1,0,LAK,0,0,Markham,CAN,1997-05-05,ON,4,1,2015,Mitchell,72,8478483,0,1,Marner,Mitchell Marner,CAN,C,R,175,0,2,0,1,0,0,22.0,0.0,1,TOR,723.0
1293,2,0.2,2017-11-15T00:00:00Z,2017020273,0,1,0,VGK,0,0,Surrey,CAN,1994-08-13,BC,63,3,2012,Jujhar,76,8476915,0,1,Khaira,Jujhar Khaira,CAN,L,L,214,1,2,0,1,0,1,18.0,0.0,2,EDM,825.0
1294,2,1.0,2017-10-07T23:00:00Z,2017020021,0,1,0,NSH,0,0,Pontiac,USA,1992-05-11,MI,80,3,2010,Bryan,71,8475810,0,1,Rust,Bryan Rust,USA,R,R,192,2,2,0,0,0,0,25.0,0.0,2,PIT,1016.0
1295,2,0.0,2017-12-20T00:00:00Z,2017020524,0,1,0,VAN,0,0,New Canaan,USA,1988-11-20,CT,22,1,2007,Max,74,8474157,0,1,Pacioretty,Max Pacioretty,USA,L,L,206,1,2,0,0,0,0,24.0,0.0,5,MTL,1150.0
1296,2,0.0,2017-12-29T00:00:00Z,2017020572,0,1,0,ARI,0,0,Vancouver,CAN,1994-03-09,BC,5,1,2012,Morgan,73,8476853,0,1,Rielly,Morgan Rielly,CAN,D,L,217,4,2,0,1,0,0,29.0,0.0,4,TOR,1090.0
1297,2,0.0,2017-11-18T00:30:00Z,2017020291,0,1,0,BUF,0,0,Muskegon,USA,1987-02-25,MI,42,2,2005,Justin,74,8471716,0,1,Abdelkader,Justin Abdelkader,USA,L,L,214,2,2,0,0,0,0,22.0,0.0,0,DET,1041.0
1298,2,0.0,2017-11-11T00:30:00Z,2017020248,0,1,0,WPG,0,0,Edmonton,CAN,1982-04-03,AB,194,6,2000,Deryk,74,8468674,0,1,Engelland,Deryk Engelland,CAN,D,R,214,3,2,0,0,0,0,29.0,0.0,1,VGK,1288.0
1299,2,0.4285,2017-10-28T23:00:00Z,2017020163,0,1,0,NSH,0,0,Sorel-Tracy,CAN,1997-06-08,QC,28,1,2015,Anthony,71,8478463,0,1,Beauvillier,Anthony Beauvillier,CAN,C,L,182,0,2,0,2,0,0,17.0,0.0,1,NYI,880.0
1300,2,0.0,2017-12-28T00:00:00Z,2017020558,0,1,0,OTT,0,0,Charlestown,USA,1994-01-05,MA,85,3,2012,Matt,69,8476891,0,1,Grzelcyk,Matt Grzelcyk,USA,D,L,174,3,2,0,0,0,0,23.0,0.0,0,BOS,1188.0
1301,2,0.0,2017-11-02T23:30:00Z,2017020190,0,1,0,FLA,0,0,Grosse Pointe,USA,1997-07-19,MI,8,1,2015,Zach,74,8478460,0,1,Werenski,Zach Werenski,USA,D,L,209,-1,2,0,1,0,0,24.0,0.0,3,CBJ,1356.0
1302,2,0.0,2017-10-21T23:00:00Z,2017020112,0,1,0,BOS,0,0,Eau Claire,USA,1993-10-12,WI,44,2,2012,Jake,73,8476931,0,1,McCabe,Jake McCabe,USA,D,L,210,1,2,0,0,0,0,33.0,0.0,2,BUF,1423.0
1303,2,0.0,2017-11-04T23:00:00Z,2017020207,0,1,0,BUF,0,0,Toronto,CAN,1994-04-16,ON,104,4,2012,Gemel,70,8476966,0,1,Smith,Gemel Smith,CAN,C,L,190,2,2,0,0,0,0,20.0,0.0,1,DAL,809.0
1304,2,0.0,2017-12-19T00:00:00Z,2017020515,0,1,0,EDM,0,2,Brooklyn,USA,1995-12-12,NY,171,6,2014,Kevin,71,8478099,0,1,Labanc,Kevin Labanc,USA,R,R,185,-1,2,0,1,0,0,25.0,0.0,3,SJS,1013.0
1305,2,0.5384,2017-11-04T23:30:00Z,2017020211,0,1,0,NSH,0,0,Jesenice,SVN,1987-08-24,,11,1,2005,Anze,75,8471685,0,1,Kopitar,Anze Kopitar,SVN,C,L,224,-1,2,0,1,0,0,31.0,0.0,4,LAK,1621.0
1306,2,0.0,2017-11-23T00:00:00Z,2017020319,0,1,0,BUF,0,0,Madison,USA,1985-01-21,WI,7,1,2003,Ryan,74,8470600,0,1,Suter,Ryan Suter,USA,D,L,202,0,2,0,2,0,0,35.0,0.0,2,MIN,1744.0
1307,2,0.0,2017-11-05T23:00:00Z,2017020214,0,1,0,NYI,0,0,Zurich,CHE,1993-03-21,,86,3,2013,Sven,70,8477413,0,1,Andrighetto,Sven Andrighetto,CHE,R,L,188,0,2,0,0,0,0,26.0,0.0,4,COL,1064.0
1308,2,0.5384,2017-10-07T23:00:00Z,2017020024,0,1,0,DAL,0,0,Saskatoon,CAN,1991-08-22,SK,5,1,2009,Brayden,73,8475170,0,1,Schenn,Brayden Schenn,CAN,C,L,200,2,2,0,1,0,0,26.0,0.0,2,STL,1183.0
1309,2,1.0,2017-11-23T00:00:00Z,2017020324,0,1,0,PIT,0,0,Vienna,AUT,1984-01-19,,5,1,2003,Thomas,74,8470598,0,1,Vanek,Thomas Vanek,AUT,L,R,214,1,2,0,1,0,0,18.0,0.0,1,VAN,746.0
1310,2,0.0,2017-11-04T18:00:00Z,2017020200,0,1,0,OTT,0,0,Sherbrooke,CAN,1988-05-28,QC,26,1,2007,David,72,8474102,0,1,Perron,David Perron,CAN,L,R,200,0,2,0,1,0,0,21.0,0.0,0,VGK,1119.0
1311,2,0.3333,2017-11-02T23:30:00Z,2017020190,0,1,0,FLA,0,0,Brandon,CAN,1989-12-24,MB,127,5,2008,Matt,71,8474685,0,1,Calvert,Matt Calvert,CAN,L,L,186,1,2,0,0,0,0,24.0,0.0,1,CBJ,937.0
1312,2,0.0,2017-12-29T00:30:00Z,2017020571,0,1,0,PHI,0,0,Minneapolis,USA,1992-07-17,MN,19,1,2010,Nick,78,8475760,0,1,Bjugstad,Nick Bjugstad,USA,C,R,218,1,2,0,0,0,0,18.0,0.0,2,FLA,713.0
1313,2,1.0,2017-11-23T00:00:00Z,2017020330,0,1,0,DAL,0,2,Nousiainen,FIN,1996-10-29,,10,1,2015,Mikko,76,8478420,0,1,Rantanen,Mikko Rantanen,FIN,R,L,211,2,2,0,0,0,0,23.0,0.0,3,COL,1127.0
1314,2,0.0,2017-12-29T00:00:00Z,2017020574,0,1,0,LAK,0,0,Toronto,CAN,1991-04-01,ON,69,3,2009,Reilly,72,8475191,0,1,Smith,Reilly Smith,CAN,R,L,185,2,2,0,0,0,0,22.0,0.0,2,VGK,1153.0
1315,2,0.5,2017-10-24T23:00:00Z,2017020134,0,1,0,DAL,0,0,Malmö,SWE,1985-10-12,,49,2,2004,Carl,75,8471262,0,1,Soderberg,Carl Soderberg,SWE,C,L,210,3,2,0,0,0,0,24.0,0.0,2,COL,1055.0
1316,2,0.0,2017-11-05T23:00:00Z,2017020214,0,1,0,NYI,0,0,Victoria,CAN,1991-07-26,BC,64,3,2009,Tyson,70,8475197,0,1,Barrie,Tyson Barrie,CAN,D,R,190,3,2,0,0,0,0,27.0,0.0,2,COL,1505.0
1317,2,0.0,2017-12-17T22:00:00Z,2017020510,0,1,0,FLA,0,0,Toronto,CAN,1991-04-01,ON,69,3,2009,Reilly,72,8475191,0,1,Smith,Reilly Smith,CAN,R,L,185,2,2,0,0,0,0,20.0,0.0,2,VGK,1023.0
1318,2,0.0,2017-11-12T00:00:00Z,2017020256,0,1,0,CAR,0,0,Martin,SVK,1991-02-07,,52,2,2009,Richard,73,8475209,0,1,Panik,Richard Panik,SVK,R,L,208,2,2,0,0,0,0,19.0,0.0,0,CHI,870.0
1319,2,0.0,2017-11-21T00:00:00Z,2017020313,0,1,0,WPG,0,0,Bern,CHE,1990-06-01,,38,2,2008,Roman,73,8474600,0,1,Josi,Roman Josi,CHE,D,L,201,0,2,0,2,0,0,28.0,0.0,5,NSH,1430.0
1320,2,0.0,2017-11-24T18:00:00Z,2017020337,0,1,0,ANA,0,0,Houston,USA,1990-02-01,TX,12,1,2008,Tyler,80,8474574,0,1,Myers,Tyler Myers,CAN,D,R,229,-1,2,0,2,0,0,22.0,0.0,3,WPG,1001.0
1321,2,0.55,2017-11-17T00:00:00Z,2017020279,0,1,0,NYI,0,0,Thunder Bay,CAN,1988-09-10,ON,2,1,2006,Jordan,76,8473533,0,1,Staal,Jordan Staal,CAN,C,L,220,0,2,0,0,0,0,30.0,0.0,2,CAR,1333.0
1322,2,0.0,2017-12-13T00:00:00Z,2017020470,0,1,0,CBJ,0,0,Hamilton,CAN,1995-02-04,ON,7,1,2013,Darnell,76,8477498,0,1,Nurse,Darnell Nurse,CAN,D,L,221,0,2,0,0,0,0,24.0,0.0,2,EDM,1218.0
1323,2,0.0,2017-12-23T18:00:00Z,2017020544,0,1,0,WPG,0,0,Maple Ridge,CAN,1985-12-12,BC,4,1,2004,Andrew,75,8471217,0,1,Ladd,Andrew Ladd,CAN,L,L,192,3,2,0,0,0,0,21.0,0.0,1,NYI,1028.0
1324,2,0.0,2017-10-30T23:30:00Z,2017020174,0,1,0,FLA,0,0,Ornskoldsvik,SWE,1990-12-18,,2,1,2009,Victor,78,8475167,0,1,Hedman,Victor Hedman,SWE,D,L,223,0,2,0,1,0,0,31.0,0.0,2,TBL,1715.0
1325,2,0.0,2017-10-15T00:00:00Z,2017020073,0,1,0,EDM,0,0,Maple Creek,CAN,1988-04-05,SK,79,3,2008,Zack,74,8474250,0,1,Smith,Zack Smith,CAN,L,L,208,1,2,0,1,0,0,24.0,0.0,3,OTT,1180.0
1326,2,0.0,2017-10-10T23:00:00Z,2017020042,0,1,0,PHI,0,0,Borlange,SWE,1990-05-24,,102,4,2009,Mattias,76,8475218,0,1,Ekholm,Mattias Ekholm,SWE,D,L,215,0,2,0,1,0,0,30.0,0.0,2,NSH,1573.0
1327,2,0.0,2017-11-20T00:00:00Z,2017020307,0,1,0,OTT,0,0,Oslo,NOR,1987-09-01,,,,,Mats,68,8475692,0,1,Zuccarello,Mats Zuccarello,NOR,R,L,179,2,2,0,0,0,0,24.0,0.0,2,NYR,1083.0
1328,2,0.0,2017-10-30T23:00:00Z,2017020170,0,1,0,VGK,0,0,Eden Prairie,USA,1991-03-20,MN,16,1,2009,Nick,72,8475181,0,1,Leddy,Nick Leddy,USA,D,L,204,0,2,0,1,0,0,25.0,0.0,1,NYI,1362.0
1329,2,0.6666,2017-11-15T00:00:00Z,2017020270,0,1,0,WSH,0,0,North Vancouver,CAN,1993-11-05,BC,50,2,2012,Colton,73,8476925,0,1,Sissons,Colton Sissons,CAN,C,R,200,1,2,0,1,0,0,24.0,0.0,2,NSH,885.0
1330,2,0.0,2018-01-01T00:00:00Z,2017020596,0,1,0,SJS,0,0,Stockholm,SWE,1992-12-08,,79,3,2013,Mattias,73,8477406,0,1,Janmark,Mattias Janmark,SWE,C,L,196,2,2,0,0,0,0,22.0,0.0,1,DAL,1046.0
1331,2,0.6923,2017-11-12T00:00:00Z,2017020256,0,1,0,CHI,0,0,Spokane,USA,1986-12-29,WA,,,,Derek,71,8478585,0,1,Ryan,Derek Ryan,USA,C,R,170,-1,2,0,0,0,0,23.0,0.0,1,CAR,873.0
1332,2,0.0,2017-12-02T23:00:00Z,2017020405,0,1,0,NJD,0,0,Edmonton,CAN,1990-02-23,AB,83,3,2009,Kevin,74,8475246,0,1,Connauton,Kevin Connauton,CAN,D,L,205,3,2,0,0,0,0,23.0,0.0,0,ARI,1000.0
1333,2,0.5,2017-11-29T00:00:00Z,2017020375,0,1,0,EDM,0,0,Winnipeg,CAN,1995-03-02,MB,12,1,2013,Max,70,8477503,0,1,Domi,Max Domi,CAN,L,L,195,-1,2,0,1,0,0,28.0,0.0,3,ARI,1019.0
1334,2,0.0,2017-12-29T00:30:00Z,2017020570,0,1,0,MTL,0,0,Frydek-Mistek,CZE,1991-03-28,,208,7,2011,Ondrej,72,8476292,0,1,Palat,Ondrej Palat,CZE,L,L,188,1,2,0,1,0,0,25.0,0.0,1,TBL,1143.0
1335,2,0.0,2017-10-09T19:00:00Z,2017020034,0,1,0,BUF,0,0,Calgary,CAN,1991-11-14,AB,1,1,2010,Taylor,73,8475791,0,1,Hall,Taylor Hall,CAN,L,L,205,2,2,0,0,0,0,21.0,0.0,3,NJD,1054.0
1336,2,0.0,2018-01-01T18:00:00Z,2017020601,0,1,0,NYR,0,0,St. Paul,USA,1988-04-16,MN,7,1,2006,Kyle,72,8473449,0,1,Okposo,Kyle Okposo,USA,R,R,220,1,2,0,1,0,0,22.0,0.0,5,BUF,1135.0
1337,2,0.0,2017-11-23T00:00:00Z,2017020320,0,1,0,DET,0,0,Ivry-sur-Seine,FRA,1989-07-27,,,,,Yohann,71,8479483,0,1,Auvitu,Yohann Auvitu,FRA,D,L,187,3,2,0,0,0,0,21.0,0.0,4,EDM,810.0
1338,2,0.0,2017-10-29T21:00:00Z,2017020167,0,1,0,ANA,0,0,Cobourg,CAN,1981-10-04,ON,28,1,2000,Justin,73,8468508,0,1,Williams,Justin Williams,CAN,R,R,188,1,2,0,1,0,0,23.0,0.0,1,CAR,1116.0
1339,2,0.5238,2017-11-25T23:00:00Z,2017020355,0,1,0,VGK,0,0,Hastings,USA,1990-06-18,MN,51,2,2008,Derek,72,8474613,0,1,Stepan,Derek Stepan,USA,C,R,196,0,2,0,0,0,0,27.0,0.0,1,ARI,1207.0
1340,2,0.0,2017-10-12T23:00:00Z,2017020056,0,1,0,DET,0,0,Winnipeg,CAN,1995-03-02,MB,12,1,2013,Max,70,8477503,0,1,Domi,Max Domi,CAN,L,L,195,-1,2,0,1,0,0,27.0,0.0,3,ARI,1201.0
1341,2,0.0,2017-10-17T23:00:00Z,2017020089,0,1,0,EDM,0,4,South St.Paul,USA,1992-03-20,MN,37,2,2010,Justin,72,8475753,0,1,Faulk,Justin Faulk,USA,D,R,215,0,2,0,2,0,0,29.0,0.0,1,CAR,1415.0
1342,2,0.0,2017-11-16T00:00:00Z,2017020277,0,1,0,BOS,0,0,Peterborough,CAN,1985-05-16,ON,28,1,2003,Corey,75,8470621,0,1,Perry,Corey Perry,CAN,R,R,213,1,2,0,0,0,0,20.0,0.0,1,ANA,939.0
1343,2,0.2857,2017-12-01T00:30:00Z,2017020382,0,1,0,DET,0,2,Victoriaville,CAN,1993-02-24,QC,26,1,2011,Phillip,73,8476479,0,1,Danault,Phillip Danault,CAN,C,L,195,1,2,0,1,0,0,25.0,0.0,0,MTL,1075.0
1344,2,0.0,2017-10-05T23:30:00Z,2017020008,0,1,0,OTT,0,0,Prague,CZE,1996-02-28,,13,1,2014,Jakub,72,8477944,0,1,Vrana,Jakub Vrana,CZE,L,L,197,3,2,0,0,0,0,21.0,0.0,5,WSH,1036.0
1345,2,0.7142,2017-10-21T23:00:00Z,2017020118,0,1,0,CAR,0,0,Vitkov,CZE,1994-01-09,,13,1,2012,Radek,75,8476889,0,1,Faksa,Radek Faksa,CZE,C,L,216,1,2,0,0,0,0,22.0,0.0,2,DAL,720.0
1346,2,0.0,2017-10-09T23:30:00Z,2017020036,0,1,0,WSH,0,0,Tibro,SWE,1986-08-01,,216,7,2005,Anton,71,8471873,0,1,Stralman,Anton Stralman,SWE,D,R,190,3,2,0,0,0,0,31.0,0.0,2,TBL,1563.0
1347,2,0.0,2017-12-03T00:00:00Z,2017020399,0,1,0,SJS,0,0,Frydek-Mistek,CZE,1991-03-28,,208,7,2011,Ondrej,72,8476292,0,1,Palat,Ondrej Palat,CZE,L,L,188,0,2,0,1,0,0,22.0,0.0,1,TBL,961.0
1348,2,0.0,2017-12-05T00:30:00Z,2017020413,0,1,0,FLA,0,0,Toronto,CAN,1996-01-22,ON,28,1,2014,Joshua,72,8477959,0,1,Ho-Sang,Joshua Ho-Sang,CAN,R,R,173,2,2,0,0,0,0,19.0,0.0,0,NYI,1034.0
1349,2,0.0,2017-12-22T00:30:00Z,2017020535,0,1,0,CHI,0,0,Smithers,CAN,1982-12-13,BC,12,1,2001,Dan,73,8469465,0,1,Hamhuis,Dan Hamhuis,CAN,D,L,204,2,2,0,0,0,0,27.0,0.0,0,DAL,1317.0
1350,2,0.0,2017-11-23T00:00:00Z,2017020324,0,1,0,PIT,0,4,Stouffville,CAN,1990-06-24,ON,20,1,2008,Michael,72,8474584,0,1,Del Zotto,Michael Del Zotto,CAN,D,L,195,1,2,0,1,0,0,27.0,0.0,2,VAN,1215.0
1351,2,0.0,2017-10-26T23:00:00Z,2017020146,0,1,0,NYI,0,0,Edmonton,CAN,1989-11-29,AB,156,6,2008,Jared,69,8474716,0,1,Spurgeon,Jared Spurgeon,CAN,D,R,168,1,2,0,0,0,0,31.0,0.0,3,MIN,1527.0
1352,2,0.0,2017-12-20T00:00:00Z,2017020519,0,1,0,ANA,0,0,St. Albert,CAN,1987-05-15,AB,,,,Nick,76,8474207,0,1,Holden,Nick Holden,CAN,D,L,214,2,2,0,0,0,0,29.0,0.0,0,NYR,1101.0
1353,2,0.0,2017-11-08T00:00:00Z,2017020231,0,1,0,ANA,0,0,Eden,USA,1993-12-21,NY,,,,Alex,72,8480113,0,1,Iafallo,Alex Iafallo,USA,C,L,185,-1,2,0,1,0,0,24.0,0.0,3,LAK,1149.0
1354,2,0.0,2017-10-10T23:30:00Z,2017020043,0,1,0,DAL,0,0,Calgary,CAN,1985-10-12,AB,29,1,2004,Mike,73,8471242,0,1,Green,Mike Green,CAN,D,R,207,0,2,0,1,0,0,32.0,0.0,3,DET,1546.0
1355,2,0.0,2017-11-24T18:00:00Z,2017020334,0,1,0,PIT,0,0,Edmonton,CAN,1996-10-17,AB,14,1,2015,Jake,72,8478498,0,1,DeBrusk,Jake DeBrusk,CAN,L,L,188,1,2,0,0,0,0,24.0,0.0,4,BOS,1126.0
1356,2,0.0,2018-01-01T00:00:00Z,2017020595,0,1,0,PIT,0,4,Sudbury,CAN,1995-02-24,ON,58,2,2013,Tyler,72,8477479,0,1,Bertuzzi,Tyler Bertuzzi,CAN,L,L,190,2,2,0,0,0,0,23.0,0.0,3,DET,1000.0
1357,2,0.0,2017-12-31T00:00:00Z,2017020592,0,1,0,LAK,0,2,Brockville,CAN,1993-04-20,ON,147,5,2012,Ben,74,8477018,0,1,Hutton,Ben Hutton,CAN,D,L,207,0,2,0,0,0,0,22.0,0.0,0,VAN,1046.0
1358,2,0.6,2017-12-23T00:00:00Z,2017020539,0,1,0,BUF,0,0,Hearst,CAN,1988-01-12,ON,22,1,2006,Claude,71,8473512,0,1,Giroux,Claude Giroux,CAN,C,R,185,-2,2,0,1,0,0,26.0,0.0,3,PHI,1337.0
1359,2,0.5,2017-10-18T23:30:00Z,2017020094,0,1,0,MTL,0,2,Salt Lake City,USA,1987-01-08,UT,17,1,2006,Trevor,73,8473453,0,1,Lewis,Trevor Lewis,USA,C,R,205,2,2,0,0,0,0,21.0,0.0,2,LAK,908.0
1360,2,0.0,2017-10-30T23:00:00Z,2017020171,0,1,0,PHI,0,0,Eksjo,SWE,1987-06-06,,108,4,2005,Niklas,75,8471769,0,1,Hjalmarsson,Niklas Hjalmarsson,SWE,D,L,197,1,2,0,1,0,0,27.0,0.0,0,ARI,1220.0
1361,2,0.0,2017-11-02T23:00:00Z,2017020192,0,1,0,MTL,0,0,Oulu,FIN,1992-02-26,,9,1,2010,Mikael,70,8475798,0,1,Granlund,Mikael Granlund,FIN,R,L,185,0,2,0,1,0,0,21.0,0.0,2,MIN,1032.0
1362,2,0.5789,2017-11-28T00:00:00Z,2017020363,0,1,0,PIT,0,0,Hearst,CAN,1988-01-12,ON,22,1,2006,Claude,71,8473512,0,1,Giroux,Claude Giroux,CAN,C,R,185,-2,2,0,1,0,0,27.0,0.0,2,PHI,1249.0
1363,2,0.0,2017-11-18T19:00:00Z,2017020295,0,1,0,NJD,0,2,Pori,FIN,1993-05-31,,16,1,2011,Joel,75,8476469,0,1,Armia,Joel Armia,FIN,R,R,205,1,2,0,0,0,0,16.0,0.0,1,WPG,750.0
1364,2,0.55,2017-12-10T00:00:00Z,2017020445,0,1,0,MTL,0,0,Richmond Hill,CAN,1997-01-13,ON,1,1,2015,Connor,73,8478402,0,1,McDavid,Connor McDavid,CAN,C,L,192,1,2,0,1,0,0,21.0,0.0,3,EDM,1079.0
1365,2,0.3333,2017-12-28T00:00:00Z,2017020559,0,1,0,DET,0,0,Calgary,CAN,1991-11-14,AB,1,1,2010,Taylor,73,8475791,0,1,Hall,Taylor Hall,CAN,L,L,205,2,2,0,0,0,0,19.0,0.0,4,NJD,1013.0
1366,2,0.0,2017-11-23T00:00:00Z,2017020324,0,1,0,VAN,0,0,Madison,USA,1987-10-02,WI,5,1,2006,Phil,72,8473548,0,1,Kessel,Phil Kessel,USA,R,R,202,-2,2,0,2,0,0,23.0,0.0,2,PIT,1050.0
1367,2,0.5714,2017-12-08T00:30:00Z,2017020433,0,1,0,COL,0,0,Spokane,USA,1990-07-29,WA,,,,Tyler,68,8474870,0,1,Johnson,Tyler Johnson,USA,C,R,183,2,2,0,0,0,0,21.0,0.0,2,TBL,954.0
1368,2,0.5,2017-11-22T00:00:00Z,2017020317,0,1,0,STL,0,0,Burnaby,CAN,1993-04-12,BC,1,1,2011,Ryan,72,8476454,0,1,Nugent-Hopkins,Ryan Nugent-Hopkins,CAN,C,L,191,0,2,0,0,0,0,23.0,0.0,2,EDM,1022.0
1369,2,0.0,2017-11-08T00:00:00Z,2017020230,0,1,0,CGY,0,2,Ornskoldsvik,SWE,1980-09-26,,2,1,1999,Daniel,73,8467875,0,1,Sedin,Daniel Sedin,SWE,L,L,190,1,2,0,1,0,0,20.0,0.0,2,VAN,689.0
1370,2,0.0,2017-11-19T00:00:00Z,2017020302,0,1,0,NSH,0,4,Vancouver,CAN,1994-08-11,BC,150,5,2012,Alexander,70,8477021,0,1,Kerfoot,Alexander Kerfoot,CAN,C,L,175,1,2,0,0,0,0,22.0,0.0,0,COL,978.0
